shipment number,tndr_carrier_cd,tndr_first_tender_fg,tndr_carrier_type_cd
71972945,UVJX,Y,P
71981500,TJIS,Y,P
71984657,XKNP,Y,P
71984526,LPUO,Y,P
71961984,UAFL,Y,P
71984577,EZXA,Y,P
71974184,YXXG,Y,P
71977752,VXJD,Y,P
71984612,UVJX,Y,P
71982174,FLSZ,Y,P
71980276,LROI,Y,P
71970708,LYQQ,Y,P
71979365,TJIS,Y,P
71968406,GXAJ,Y,P
71973011,ODSX,Y,P
71972199,TJIS,Y,P
71966118,BUXU,Y,P
71978662,TGIT,Y,P
71968226,HJIK,Y,P
71981081,TJIS,Y,P
71972495,RLOS,Y,P
71968037,VXRJ,Y,P
71968825,YXXG,Y,P
71968517,UVJX,Y,P
71983942,RNZD,Y,P
71983198,SGZW,Y,P
71982043,VXRJ,Y,P
71975388,BUXU,N,P
71982234,RNZD,Y,P
71984216,HJIK,Y,P
71962001,RLOS,Y,P
71972965,URXX,Y,P
71973549,SSAL,Y,P
71983905,VOMK,Y,P
71978527,LPUO,Y,P
71981010,TJIS,Y,P
71983414,UAFL,Y,P
71977897,UAFL,Y,P
71976690,LROI,Y,P
71974833,FUYI,Y,P
71973084,EPUG,Y,P
71966254,URXX,N,P
71975825,HJIK,Y,P
71983888,QXWP,Y,P
71977692,UAFL,Y,P
71977216,TJIS,Y,P
71984184,HEPF,Y,P
71971629,BHHL,Y,N
71970065,TJIS,Y,P
71972341,UAFL,Y,P
71967780,ZPEC,N,B
71978777,ZRUH,Y,P
71980179,UAFL,Y,P
71978811,GMDR,N,P
71970106,RTQT,Y,P
71979483,SSAL,Y,P
71978053,UAFL,Y,P
71969248,OPVP,Y,P
71983166,HJIK,Y,P
71983791,STVJ,Y,P
71984600,UAFL,Y,P
71985314,RTQT,Y,P
71973628,RTQT,Y,P
71976478,LROI,Y,P
71969971,UAFL,Y,P
71969848,TGIT,Y,P
71974695,ODSX,Y,P
71973533,RTQT,Y,P
71983515,QXWP,Y,P
71977820,SSAL,Y,P
71969992,UAFL,Y,P
71984546,LROI,Y,P
71974910,RLOS,Y,P
71978249,CHRE,Y,N
71979511,ODSX,Y,P
71966201,KIPZ,Y,P
71982654,SGZW,Y,P
71966151,TJIS,Y,P
71971242,UAFL,Y,P
71970690,CHRE,Y,P
71970341,UAFL,Y,P
71973574,OBEX,Y,P
71983990,BPNK,Y,P
71981248,LROI,Y,P
71967376,WMLJ,Y,N
71973012,UAFL,N,P
71982033,CHRE,Y,P
71980441,VXJD,Y,P
71971471,TJIS,Y,N
71972003,TJIS,Y,P
71982967,OBEX,Y,P
71985138,RLOS,Y,P
71983991,ODSX,Y,P
71981464,LROI,Y,P
71982321,UAFL,Y,P
71975063,UQIN,Y,P
71974040,VOMK,Y,P
71975291,OBEX,Y,P
71967491,XKNP,Y,P
71975123,SGZW,Y,P
71974307,CHRE,Y,P
71967071,NZKX,Y,P
71982500,NZKX,Y,P
71980557,ZJDO,Y,P
71970217,HJIK,Y,P
71970250,UAFL,Y,P
71981970,RLOS,Y,P
71979914,XKNP,Y,P
71976089,UAFL,Y,P
71983575,UAFL,Y,P
71972648,ODSX,Y,P
71977546,UAFL,Y,P
71974163,SGZW,N,B
71980375,GMDR,Y,P
71971115,SSAL,Y,P
71980254,TJIS,Y,P
71973750,NEPH,Y,P
71978218,FLSZ,Y,P
71967840,ODSX,Y,P
71976954,TJIS,Y,P
71983535,GSQV,Y,P
71955189,NUXY,N,N
71968533,ODSX,Y,P
71968987,YQCC,Y,P
71973186,URXX,Y,P
71980272,OBEX,Y,P
71976501,NBNP,Y,P
71975916,LROI,Y,P
71971301,SGZW,N,P
71968267,UAFL,Y,P
71977702,UVJX,Y,P
71979630,OBEX,Y,P
71970974,GMDR,N,P
71964245,QSJV,N,P
71974697,LPUO,Y,P
71972184,ZRUH,Y,P
71975465,YFVO,Y,P
71976301,NBNP,Y,P
71969935,RTQT,Y,P
71976218,RTQT,Y,P
71982768,UAFL,Y,P
71972678,LPUO,Y,P
71968584,ODSX,Y,P
71983014,ZRUH,Y,P
71983567,LROI,N,P
71971336,LROI,Y,P
71976180,NUXY,Y,N
71981746,UAFL,Y,P
71976212,UAFL,Y,P
71978861,TJIS,Y,P
71980023,QXWP,Y,P
71971049,HJIK,N,P
71966959,HJIK,Y,P
71975150,UQIN,Y,P
71980825,KMYV,Y,P
71975116,LROI,Y,P
71968086,RTQT,Y,P
71967400,GMDR,Y,P
71984740,FLSZ,Y,N
71973618,ZJDO,Y,P
71976316,TJIS,Y,P
71981819,QXWP,Y,P
71984073,OBEX,N,P
71984337,GMDR,Y,P
71971827,PVKT,Y,P
71973485,LLZY,N,B
71970066,TGIT,N,B
71983246,TGIT,Y,P
71978446,GMDR,Y,P
71982693,LROI,Y,P
71975728,JMAI,Y,P
71982199,FLSZ,Y,P
71984119,URXX,N,P
71980563,UQIN,Y,P
71973971,RLOS,Y,P
71980448,UQIN,Y,P
71978599,ODSX,Y,P
71984632,LROI,Y,P
71973601,TJIS,Y,P
71971516,SGZW,Y,P
71981386,WTJW,Y,P
71976073,WTJW,Y,P
71971183,GMDR,Y,P
71975897,WTJW,Y,P
71976427,ODSX,Y,P
71981782,UAFL,Y,P
71981064,TJIS,N,P
71969605,EPUG,Y,P
71976108,BPNK,Y,P
71984037,LROI,Y,P
71981471,LROI,Y,P
71981453,LROI,Y,P
71977676,LLZY,Y,P
71980735,NBNP,Y,P
71980662,NBNP,Y,P
71979742,JMAI,Y,P
71976333,ITLI,Y,P
71981148,TJIS,Y,P
71976250,TJIS,Y,P
71980666,URXX,Y,P
71977149,GMDR,Y,P
71973264,RTQT,Y,P
71968527,TJIS,Y,P
71969602,OBEX,Y,P
71982544,NBNP,N,P
71967700,VXJD,Y,P
71976387,HJIK,Y,P
71975739,VXJD,Y,P
71980993,OBEX,Y,P
71984370,ITLI,Y,P
71976033,TJIS,Y,P
71967517,LROI,Y,P
71980896,TJIS,Y,P
71975907,GXAJ,Y,P
71976022,SGZW,N,P
71984420,LROI,Y,P
71972288,LROI,Y,P
71974060,TGIT,Y,P
71978944,WREC,Y,N
71970125,GXAJ,Y,P
71980162,LROI,Y,P
71984626,LROI,Y,P
71967619,HJIK,Y,P
71978186,HJIK,Y,P
71983213,VXJD,Y,P
71974533,UAFL,Y,P
71970247,HJIK,Y,P
71975339,HJIK,Y,P
71978335,HJIK,Y,P
71978230,RTQT,Y,N
71971144,URXX,Y,P
71973965,BJTI,Y,P
71979645,NEPH,Y,P
71975434,NEPH,Y,P
71981855,UVJX,Y,P
71984030,LROI,Y,P
71977772,GMDR,Y,P
71977961,URXX,Y,P
71966391,FLSZ,Y,P
71984645,MSGB,Y,P
71971123,LPUO,Y,P
71980781,VXRJ,Y,P
71970739,FCFB,Y,P
71974345,MMQA,Y,P
71974612,FCFB,Y,P
71975366,FCFB,Y,P
71982607,FCFB,Y,P
71982651,FCFB,Y,P
71967298,ZPEC,N,P
71970941,GMDR,Y,P
71968021,APZL,N,B
71979573,KTSU,Y,P
71983454,YQCC,N,P
71970286,TFTZ,Y,P
71982005,GXAJ,Y,P
71971324,YQCC,Y,P
71979022,TJIS,Y,P
71972055,GXAJ,Y,P
71975199,VXJD,Y,P
71967354,GMDR,Y,P
71976946,CHRE,Y,P
71983546,RNZD,Y,P
71974048,QGHE,Y,P
71973234,URXX,Y,P
71966710,VXJD,Y,P
71975557,NEPH,Y,N
71980087,TJIS,Y,P
71972930,LROI,Y,P
71981845,CHRE,Y,P
71984234,UAFL,Y,P
71982872,BHHL,Y,N
71976177,SSAL,Y,N
71982136,SGZW,Y,P
71975155,EZXA,Y,P
71980391,JIPH,Y,P
71975047,YFVO,Y,P
71981764,OBEX,N,B
71972284,VOMK,Y,P
71985625,ITLI,Y,P
71977993,VOMK,Y,P
71968656,UVJX,Y,P
71974142,HJIK,N,P
71973724,ZPEC,Y,P
71974564,UAFL,Y,P
71973228,WTJW,Y,P
71979196,LROI,Y,N
71982438,LROI,Y,P
71984913,AENM,Y,N
71972473,KIPZ,Y,P
71979618,QXWP,N,P
71980811,NBNP,N,P
71977784,HJIK,Y,P
71973765,UVJX,Y,P
71968313,SSAL,Y,P
71976097,TJIS,Y,P
71976121,RTQT,Y,P
71983647,URXX,Y,P
71974772,QHLK,N,B
71968000,UAFL,Y,P
71979732,VQVH,Y,P
71973556,TJIS,Y,P
71982132,HJIK,Y,P
71982055,UAFL,Y,P
71972356,GMDR,N,P
71983907,YQCC,Y,P
71973705,GMDR,N,P
71967097,TJIS,Y,P
71985099,LPUO,Y,P
71970987,FLSZ,Y,P
71977958,FLSZ,Y,P
71975589,BUXU,N,P
71971384,EZXA,Y,P
71975985,ODSX,Y,P
71979654,FLSZ,Y,P
71966306,EZXA,Y,P
71982066,UAFL,Y,P
71982308,UAFL,Y,P
71983924,GSQV,Y,P
71982958,EZXA,Y,N
71965991,UAFL,Y,P
71983798,GSQV,Y,P
71955759,NUXY,N,N
71967284,LLZY,Y,P
71967123,OBEX,Y,P
71975442,ZPEC,Y,N
71970472,HJIK,Y,P
71980950,KTSU,Y,P
71975694,ODSX,Y,P
71971586,RBTU,Y,P
71971451,HJIK,Y,P
71979906,ULQZ,Y,P
71973718,VXJD,Y,P
71966162,HJIK,Y,P
71975492,OBEX,Y,P
71970054,TJIS,Y,P
71967456,FLSZ,Y,P
71968294,ZRUH,N,P
71984821,ODSX,Y,P
71977957,RLOS,Y,P
71983117,SSAL,Y,P
71977813,FLSZ,Y,P
71985343,FLSZ,Y,P
71978263,QNRK,Y,P
71981125,BHHL,Y,P
71972568,FLSZ,Y,P
71977686,TJIS,Y,P
71977279,LLZY,Y,P
71973963,HJIK,Y,P
71982732,OBEX,Y,P
71966504,VQVH,Y,P
71973023,NBNP,Y,P
71973754,HJIK,Y,P
71973934,OBEX,Y,P
71974280,YQCC,N,P
71970256,UAFL,Y,P
71975203,EZXA,Y,P
71973752,YQCC,Y,P
71980073,UVJX,Y,P
71979720,WREC,Y,P
71984042,DNNR,Y,P
71983987,XKNP,Y,P
71975118,UAFL,Y,N
71974573,GMDR,Y,P
71970200,NEPH,Y,P
71976182,NUXY,Y,N
71977791,FLSZ,Y,P
71975732,GMDR,Y,P
71966976,ODSX,Y,P
71991949,UAFL,Y,P
71987238,NEPH,Y,P
71986770,RTQT,Y,N
71993898,TJIS,Y,P
71991728,EZXA,Y,P
71986730,QGHE,Y,P
71987693,LPUO,Y,P
71994245,TJIS,Y,P
71997909,LROI,Y,P
71990299,URXX,Y,P
71995965,QHLK,Y,P
71993057,KIPZ,Y,P
71986966,GMDR,Y,P
72004792,FCFB,Y,P
71998430,ODSX,Y,P
71999064,ZRUH,Y,P
72000796,TGIT,Y,P
71992036,TJIS,Y,P
71985244,UVJX,Y,P
72001183,YQCC,Y,P
71990641,WREC,N,B
71992145,TJIS,Y,P
72000375,UVJX,Y,P
71987497,VOMK,Y,N
71987470,OBEX,Y,P
72001389,ZPEC,Y,P
71987118,TJIS,Y,P
72003826,LROI,Y,P
72001652,URXX,Y,P
72005467,NUXY,Y,N
71988850,FLSZ,N,P
72003421,UVJX,Y,P
72002885,UVJX,Y,P
72004582,ZJDO,Y,P
71986866,HJIK,Y,P
71988742,YXXG,Y,P
72003501,RLOS,Y,P
71999517,UVJX,Y,P
72000786,LPUO,Y,P
72006034,NBNP,Y,P
71994303,RPWL,Y,P
71997807,UVJX,Y,P
71989076,TJIS,Y,P
72002815,TFTZ,N,P
71999113,TFTZ,N,P
71989901,NBNP,Y,P
71987413,TJIS,Y,P
72000436,HJIK,Y,P
71999544,LROI,Y,P
71997026,WREC,Y,N
71996409,SGZW,Y,P
71996744,LROI,Y,P
71996842,BPNK,Y,P
71990943,LROI,Y,P
71995384,GMDR,Y,P
71996855,BPNK,Y,P
72000549,URXX,Y,P
71997805,QEJA,N,B
71991015,RLOS,Y,P
71987499,YQCC,Y,P
71997989,HJIK,Y,P
71998254,FLSZ,Y,P
72007779,FLSZ,Y,P
71986993,LROI,Y,P
71986889,HJIK,Y,P
71991018,RLOS,Y,P
71999722,RNZD,Y,P
71999826,GMDR,Y,P
72000332,VOMK,Y,N
71992913,VXJD,Y,P
71995320,FLSZ,Y,P
71996831,UAFL,Y,P
71990159,NEPH,Y,P
71991662,NEPH,Y,P
72007557,HJIK,Y,P
71998351,UVJX,Y,P
71984733,WCLE,N,N
72006215,URXX,Y,P
72001543,RLOS,Y,P
71999593,LLZY,Y,P
71996676,URXX,N,P
72002407,QNRK,Y,P
71992070,FWUK,Y,N
71997974,UAFL,Y,P
72007952,NEPH,Y,P
72002707,TJIS,Y,P
72003292,UAFL,Y,P
71996338,GSQV,Y,P
71988948,GXAJ,Y,P
71994645,TJIS,Y,P
72007308,GXAJ,Y,P
71994839,TJIS,Y,P
71989598,OCZI,Y,P
71994826,TJIS,Y,P
71990506,GXAJ,Y,P
71987570,TJIS,Y,P
72000692,TJIS,Y,P
72003555,CHRE,Y,P
71996346,LYQQ,Y,P
71988320,BPNK,N,P
71991596,LYQQ,Y,P
72006519,TCKD,Y,P
71988371,WREC,Y,P
72005378,URXX,Y,P
71987530,UAFL,Y,P
71996695,TJIS,Y,P
71994843,TJIS,Y,P
71996594,FLSZ,Y,P
71998294,KIPZ,Y,P
71992936,VXRJ,Y,P
72002710,OUWJ,N,B
71996920,QXWP,Y,N
71991555,VXRJ,Y,P
72006360,GXAJ,Y,P
71996919,LPUO,Y,P
71991730,VXRJ,Y,P
71999291,TJIS,Y,P
71991587,VOMK,Y,P
71990039,TJIS,Y,P
72003468,RTQT,Y,P
72001769,NUXY,Y,N
71988554,AENM,Y,P
71987685,NBNP,N,P
71999731,YXXG,Y,P
72004320,HJIK,Y,P
71987349,TJIS,Y,P
71991088,YFVO,Y,P
71995892,YFVO,Y,P
72001437,LLZY,N,B
71994009,TJIS,Y,P
71999405,FLSZ,Y,P
71988024,UAFL,Y,P
72003262,TJIS,Y,P
71989334,TJIS,Y,P
71987458,CJPF,Y,P
71996806,NUXY,Y,N
71991450,HJIK,Y,P
71987532,UAFL,Y,P
71986788,FLSZ,Y,P
71986653,AENM,Y,P
71994204,FLSZ,Y,P
71996962,TJIS,Y,P
71993886,ZPEC,N,B
71996732,AENM,Y,P
71993890,WREC,N,B
71993994,DQIC,Y,P
71994157,AENM,Y,P
72004705,NZKX,Y,P
72005514,LROI,Y,P
71995249,GMDR,Y,P
71997115,RLOS,N,B
72007386,OPVP,Y,P
71993694,LROI,Y,P
71997381,NEPH,Y,P
71998413,LROI,Y,P
72005852,HJIK,Y,P
71993370,LROI,Y,P
71997120,ODSX,Y,P
71993381,LROI,Y,P
71993311,HJIK,Y,P
72007231,NEPH,N,P
71986305,HJIK,Y,P
72005444,TJIS,Y,P
72003494,URXX,Y,P
71996224,HJIK,Y,P
71996145,HJIK,Y,P
71993310,HJIK,Y,P
71995285,HJIK,Y,P
71998627,WTJW,Y,P
71993659,ODSX,Y,P
71995647,JMAI,Y,P
71994574,YFVO,Y,N
72006352,NUXY,Y,N
71991044,VOMK,Y,P
71988001,UVJX,Y,P
71994431,WTJW,Y,P
72002928,JIPH,Y,P
71993747,LROI,Y,P
72002832,SGZW,Y,P
72007214,HJIK,Y,P
71991131,HJIK,Y,P
71989645,ITLI,N,P
71998036,FLSZ,Y,P
72002674,GMDR,Y,P
71994529,WTJW,Y,P
71998140,WTJW,Y,P
71999223,URXX,N,P
72007850,UAFL,Y,P
71993861,EZXA,Y,P
71988096,FLSZ,Y,P
72005758,XIVB,Y,P
72000724,ZRUH,Y,P
71987464,TJIS,Y,P
71995136,LROI,Y,P
71991441,GMDR,Y,P
72000103,FLSZ,Y,P
72007448,LROI,Y,P
71997192,TJIS,Y,P
72003450,FLSZ,Y,P
71987439,URXX,N,P
71996291,SGZW,N,P
71996708,FLSZ,Y,P
71991316,ODSX,Y,P
71990597,UAFL,Y,P
71986026,OBEX,Y,P
71998750,LROI,Y,P
71997565,BUXU,Y,N
71996538,JMAI,Y,P
71997559,BUXU,Y,N
71996805,NUXY,Y,N
72000422,VOMK,Y,N
71996412,LPUO,Y,P
71995000,FLSZ,Y,P
71998161,LROI,Y,P
71996139,YQCC,N,P
71993330,FLSZ,Y,P
71991489,AENM,Y,P
71987208,UVJX,Y,P
71988088,AENM,Y,P
72007593,GMDR,N,P
72006758,LROI,Y,P
71990951,NEPH,Y,P
71998634,LROI,Y,P
71992972,LROI,Y,P
71994602,LROI,Y,P
72002005,LROI,Y,P
71983070,URXX,Y,P
72006512,LROI,Y,P
72004469,TJIS,Y,P
71996619,LROI,Y,P
71991920,DQIC,Y,N
72002700,OPVP,Y,P
72002180,LROI,Y,P
71996969,TGIT,Y,P
72000698,LROI,Y,P
72005715,LPUO,Y,P
71991784,BPNK,Y,P
71999830,FLSZ,Y,P
71997883,BUXU,Y,N
71993645,FLSZ,Y,P
71999677,URXX,Y,P
72002936,JIPH,Y,P
71999691,VOMK,Y,P
71990838,URXX,Y,P
72002580,BHHL,N,B
71993973,TJIS,Y,P
71990538,GMDR,Y,P
72002739,LROI,Y,P
71991700,TCKD,Y,P
72007552,FLSZ,Y,P
72001014,UAFL,Y,P
72002794,TJIS,N,P
72005643,HJIK,Y,P
71995145,RTQT,Y,P
71989434,TJIS,Y,P
72005898,UAFL,Y,P
72003419,HJIK,N,B
71990867,RNZD,Y,P
71994913,UVJX,Y,P
72006151,BPNK,N,B
71997644,FLSZ,Y,P
71986989,RNZD,Y,P
71997369,LROI,Y,P
71996959,LPUO,Y,P
71994007,TJIS,Y,P
71997671,HJIK,Y,N
72003411,NBNP,Y,P
72005650,ITLI,Y,P
71986374,UAFL,Y,P
71991150,LPUO,Y,P
72000991,DNNR,Y,P
71998319,UVJX,Y,P
72006633,NBNP,Y,P
71992011,AENM,Y,P
72006756,LROI,Y,P
72000977,RLOS,Y,P
71994925,NEPH,Y,P
72002334,YQCC,Y,P
72007947,TJIS,Y,P
71989141,NBNP,Y,P
71999528,UVJX,Y,P
71995522,NEPH,N,P
71999575,TJIS,Y,P
72005894,UAFL,Y,P
71987624,QXWP,Y,P
71998164,RNZD,Y,P
72007290,HJIK,Y,P
71988252,SGZW,N,P
71998329,NUXY,N,N
72004239,NBNP,Y,N
71999561,QXWP,Y,P
71986561,UAFL,Y,P
71994800,TJIS,Y,P
72006061,UAFL,Y,P
72006064,UAFL,Y,P
71987529,UAFL,Y,P
71991745,JMAI,Y,P
72001205,JMAI,Y,P
72005519,VXJD,Y,P
71989848,TGIT,Y,P
71994560,URXX,Y,P
71988388,UVJX,Y,P
72006433,UVJX,Y,P
72000464,LLZY,Y,P
71992704,AENM,Y,P
72004439,EPUG,Y,P
71999383,UAFL,Y,P
72001179,GMDR,Y,P
71993094,NEPH,Y,P
72006444,HJIK,Y,P
72003613,QHLK,Y,P
71990443,ZRUH,Y,P
71996970,TJIS,Y,P
71991843,TJIS,Y,P
71994834,TJIS,Y,P
72004385,QXWP,Y,P
71990220,BPNK,Y,P
71992840,CHRE,Y,P
71994105,WTJW,Y,P
72007869,UAFL,Y,P
71996236,PVKT,Y,P
71991767,LPUO,Y,P
72004461,TJIS,Y,P
71993429,EZXA,Y,P
71999492,GMDR,N,P
71990655,UVJX,Y,P
72007595,EZXA,Y,P
72007705,NBNP,Y,P
71986359,UAFL,Y,P
72007474,BPNK,Y,P
71988325,BPNK,N,P
71986753,HJIK,Y,P
71998965,TJIS,N,P
71987965,EPUG,Y,P
71989845,EPUG,Y,P
71994354,EPUG,Y,P
71988715,LROI,Y,P
71996926,GMDR,Y,P
72006171,UAFL,Y,P
72002818,RPWL,Y,P
71991090,YFVO,Y,P
71990008,DNNR,Y,P
71988941,GXAJ,Y,P
71989098,TFTZ,N,P
71991048,JMAI,Y,P
71996888,LROI,N,P
72000961,LROI,Y,P
71991668,GMDR,N,P
71998047,LLZY,Y,P
71998229,NEPH,N,P
71995015,VOMK,Y,P
71988310,LROI,Y,P
71991713,VOMK,Y,P
72003802,AENM,Y,P
71987422,AENM,Y,P
72005732,QNRK,Y,P
71998620,WTJW,Y,P
72004284,HJIK,Y,P
72001331,VOMK,Y,P
72001110,VOMK,Y,P
71995137,ZJDO,Y,P
71988407,WREC,Y,P
72005784,TJIS,Y,N
71986814,WREC,N,P
71987510,HJIK,Y,P
71987804,CHRE,Y,P
71992376,MSGB,Y,P
71992822,CJPF,Y,P
72005173,TJIS,Y,P
72007504,TJIS,Y,P
72007467,TJIS,Y,P
71999198,TJIS,Y,P
71996398,CHRE,Y,P
72006251,VOMK,Y,N
71999687,GMDR,Y,P
71991995,ODSX,Y,P
72003693,VXRJ,Y,P
71988636,OBEX,Y,P
71998365,ODSX,Y,P
71995969,ODSX,Y,P
72003351,AENM,Y,P
71999107,TJIS,Y,P
71998756,NBNP,Y,P
71997166,OBEX,Y,P
71998105,LROI,Y,P
71991538,LROI,Y,P
72001691,VOMK,Y,P
72002365,NUXY,Y,N
71992807,TJIS,Y,P
71993406,XKNP,Y,P
71990090,RNZD,Y,P
71991376,TJIS,Y,P
72005439,LROI,Y,P
71992454,JMAI,Y,P
72005996,CHRE,Y,P
71999877,TJIS,Y,P
71991756,TJIS,Y,P
71997335,LPUO,Y,P
71990125,UVJX,Y,P
71993318,GMDR,Y,P
71993957,UVJX,Y,P
71994940,UVJX,Y,P
71990819,HEPF,Y,P
71999914,FLSZ,Y,P
71995162,TJIS,Y,P
72002704,TJIS,Y,P
71997227,UVJX,Y,P
72000431,VOMK,Y,P
71993793,UAFL,Y,P
71990522,FLSZ,Y,P
71989978,NBNP,N,P
71987463,TJIS,Y,P
71996387,NZKX,Y,P
71995377,YFVO,Y,P
72002788,LRQU,N,P
71990018,LRQU,Y,P
72004490,VQVH,Y,P
71991129,ZPEC,Y,P
71988568,LROI,Y,P
72007933,TJIS,Y,P
71993799,LLZY,N,B
72007234,LLZY,Y,P
71991912,BPNK,Y,P
71987498,VOMK,Y,N
71993723,QXWP,Y,P
71992924,LROI,Y,P
71995073,QHLK,N,B
72003464,BPNK,Y,P
71990052,RPWL,Y,P
71992189,FLSZ,Y,P
71997348,LROI,N,P
71988859,LROI,Y,P
72002476,UAFL,Y,P
71986981,LPUO,Y,P
72005905,NUXY,Y,N
72005931,UVJX,Y,P
71991705,SGZW,N,P
72002352,GMDR,N,P
71991016,YQCC,N,P
71987471,TJIS,Y,P
71987366,BJTI,Y,P
71990068,FCFB,Y,P
71996056,LPUO,Y,P
71986945,LROI,Y,P
71987111,LROI,Y,P
72005840,LROI,Y,P
71987040,LROI,Y,P
72003346,QXWP,Y,P
71990081,FLSZ,N,P
72005160,FLSZ,Y,P
71992934,QNRK,Y,P
71988842,VXJD,Y,P
71993340,GMDR,Y,P
71985372,SSAL,N,B
71997466,LPUO,Y,P
71999510,GMDR,Y,P
71987316,NEPH,Y,P
72006599,URXX,Y,P
71991829,NEPH,Y,P
71989746,GMDR,Y,P
71993492,UAFL,Y,P
71993084,LROI,Y,P
71997632,UVJX,Y,P
71995146,RTQT,Y,P
71994586,LROI,Y,P
72006630,HJIK,N,P
71993243,HJIK,Y,P
72005473,QHLK,N,B
71980295,ZPEC,N,N
72003243,TJIS,Y,P
71986445,LYQQ,Y,P
71992251,TJIS,Y,P
72002437,ZRUH,N,P
71999205,ZJDO,Y,P
71987840,TJIS,N,P
71996553,LYQQ,Y,P
71999822,LPUO,Y,P
71988628,TJIS,Y,P
72006078,VHJQ,Y,P
71989217,TJIS,Y,P
71988826,LROI,Y,P
71996846,LROI,Y,P
71986123,GXAJ,Y,P
71993937,LROI,Y,P
71996616,MSGB,Y,P
72004418,VXJD,Y,N
71991798,UAFL,Y,P
72006241,NEPH,Y,N
71986777,LROI,Y,P
71996274,UVJX,Y,P
71992929,UAFL,Y,P
71991779,LROI,Y,P
72003541,GXAJ,Y,P
71996269,UVJX,Y,P
72005655,UVJX,Y,P
71987793,QXWP,N,P
71994235,TJIS,Y,P
71961113,LROI,N,N
71986248,AENM,Y,P
72003488,FLSZ,Y,P
71990818,URXX,Y,P
71999685,NBNP,Y,P
72001046,OBEX,Y,P
71994565,YQCC,Y,P
71991819,TJIS,Y,P
71999546,LROI,Y,P
71991743,TJIS,Y,P
72003526,GXAJ,Y,P
71995714,AENM,Y,P
71995138,ZJDO,Y,P
71994036,AENM,Y,P
72001061,QHLK,Y,P
72001210,RLOS,Y,P
71993782,VXJD,N,P
72000434,UAFL,Y,P
71986511,APZL,N,B
71990346,ZRUH,Y,P
71986594,JMAI,Y,P
72007558,FLSZ,Y,P
71989920,ZRUH,N,P
72006067,UAFL,Y,P
71998030,GSQV,Y,P
72002242,LROI,Y,P
71994076,VOMK,Y,P
71988092,TJIS,Y,P
71998520,LROI,Y,P
71995403,VOMK,Y,P
71987788,NBNP,Y,P
72002631,LROI,Y,P
71987455,EZXA,Y,P
71994375,WREC,N,P
71996372,XKNP,Y,P
72004764,TJIS,Y,P
72001396,FLSZ,Y,P
71989339,TJIS,Y,P
72003174,TJIS,Y,P
71987251,HEPF,Y,N
72001802,QNRK,Y,P
71991856,HEPF,Y,P
71995279,NBNP,Y,P
72005844,OUHI,Y,P
72005365,APZL,N,B
71999388,UAFL,Y,P
71988561,BPNK,Y,P
71994229,TJIS,Y,P
71998416,TJIS,Y,P
72001163,FLSZ,Y,P
72001919,RLOS,Y,P
72001741,RLOS,Y,P
72003844,URXX,Y,P
72003594,ZPEC,Y,P
71998175,TJIS,Y,N
71986549,UAFL,Y,P
71995411,VOMK,Y,P
71992618,QXWP,Y,P
72003453,URXX,Y,P
72005576,HJIK,Y,P
72007356,NBNP,Y,P
72002620,HJIK,Y,P
72001781,UAFL,Y,P
71991217,NBNP,Y,P
71996429,HZWD,Y,N
71999694,FLSZ,Y,P
71988922,CHRE,Y,P
71991320,GMDR,N,P
72000215,UVJX,Y,P
71993989,UVJX,Y,P
71995074,NBNP,Y,P
71987425,LROI,Y,P
72005565,ZPEC,Y,N
72002623,ZRUH,Y,P
71997787,WREC,Y,P
71996248,LROI,Y,P
71998033,BJTI,Y,P
71992986,GXAJ,Y,P
71983746,STVJ,N,P
72007920,TJIS,Y,P
71986618,NBNP,Y,P
72006110,NEPH,N,P
72002351,BPNK,Y,P
72000679,LPUO,Y,P
72002325,BPNK,Y,P
71997881,BUXU,Y,N
71988632,RLOS,Y,P
71998581,LROI,Y,P
71986488,DNNR,Y,P
71987273,NZKX,Y,P
71998299,ZPEC,Y,P
71997750,VOMK,Y,P
71995157,TJIS,Y,P
71985382,URXX,N,P
72002215,UVKI,Y,P
71987563,URXX,Y,P
71998310,GMDR,Y,P
72001486,NBNP,Y,P
72001988,LROI,Y,P
72001197,NEPH,Y,P
71986568,UAFL,Y,P
72002255,LROI,Y,P
71995864,QGHE,Y,P
71987283,BHHL,Y,N
72005608,ZPEC,Y,N
72001446,UVJX,Y,P
71997927,UAFL,Y,P
71986516,VXRJ,Y,P
71991256,WTJW,Y,P
71999614,VXRJ,Y,P
72004722,URXX,Y,N
72002519,FWUK,Y,N
71988132,SGZW,Y,P
72006032,LPUO,Y,P
72000107,FLSZ,Y,P
71982201,HJIK,Y,P
71990098,LROI,Y,P
72000041,ITLI,Y,P
71996179,LROI,Y,P
71987405,TJIS,Y,P
71986090,LLZY,Y,P
71989775,LPUO,Y,P
71997906,ODSX,Y,P
72004799,BHHL,Y,N
71992722,URXX,Y,P
71986927,OBEX,Y,P
71997298,OBEX,Y,P
72000760,QHLK,Y,P
71999334,GXAJ,Y,P
71988724,KIPZ,Y,P
71989409,HJIK,Y,P
71988260,FLSZ,Y,P
72003058,UAFL,Y,P
71989273,NEPH,Y,P
71990508,RTQT,Y,P
72002053,HJIK,Y,P
71987608,YQCC,Y,P
71987708,TJIS,Y,P
71999598,LLZY,Y,P
72004279,VOMK,Y,N
