shipment number,acpt_carrier_cd,acpt_first_response_fg
71988325,BPNK,Y
71986753,HJIK,Y
71998965,TJIS,Y
71987965,EPUG,Y
71989845,EPUG,Y
71994354,EPUG,Y
71988715,LROI,Y
71996926,GMDR,Y
72006171,UAFL,Y
72002818,RPWL,Y
71991090,YFVO,Y
71990008,DNNR,Y
71988941,GXAJ,Y
71989098,TFTZ,Y
71991048,JMAI,Y
71996888,LROI,Y
72000961,LROI,Y
71991668,GMDR,Y
71998047,LLZY,Y
71998229,NEPH,Y
71995015,VOMK,Y
71988310,LROI,Y
71991713,VOMK,Y
72003802,AENM,Y
71987422,AENM,Y
72005732,QNRK,Y
71998620,WTJW,Y
72004284,HJIK,Y
72001331,VOMK,Y
72001110,VOMK,Y
71995137,ZJDO,Y
71988407,WREC,Y
72005784,TJIS,Y
71986814,WREC,Y
71987510,HJIK,Y
71987804,CHRE,Y
71992376,MSGB,Y
71992822,CJPF,Y
72005173,TJIS,Y
72007504,TJIS,Y
72007467,TJIS,Y
71999198,TJIS,Y
71996398,CHRE,Y
72006251,VOMK,Y
71999687,GMDR,Y
71991995,ODSX,Y
72003693,VXRJ,Y
71988636,OBEX,Y
71998365,ODSX,Y
71995969,ODSX,Y
72003351,AENM,Y
71999107,TJIS,Y
71998756,NBNP,Y
71997166,OBEX,Y
71998105,LROI,Y
71991538,LROI,Y
72001691,VOMK,Y
72002365,NUXY,Y
71992807,TJIS,Y
71993406,XKNP,Y
71990090,RNZD,Y
71991376,TJIS,Y
72005439,LROI,Y
71992454,JMAI,Y
72005996,CHRE,Y
71999877,TJIS,Y
71991756,TJIS,Y
71997335,LPUO,Y
71990125,UVJX,Y
71993318,GMDR,Y
71993957,UVJX,Y
71994940,UVJX,Y
71990819,HEPF,Y
71999914,FLSZ,Y
71995162,TJIS,Y
72002704,TJIS,Y
71997227,UVJX,Y
72000431,VOMK,Y
71993793,UAFL,Y
71990522,FLSZ,Y
71989978,NBNP,Y
71987463,TJIS,Y
71996387,NZKX,Y
71995377,YFVO,Y
72002788,LRQU,Y
71990018,LRQU,Y
72004490,VQVH,Y
71991129,ZPEC,Y
71988568,LROI,Y
72007933,TJIS,Y
71993799,BHHL,Y
72007234,LLZY,Y
71991912,BPNK,Y
71987498,VOMK,Y
71993723,QXWP,Y
71992924,LROI,Y
71995073,BHHL,Y
72003464,BPNK,Y
71990052,RPWL,Y
71992189,FLSZ,Y
71997348,LROI,Y
71988859,LROI,Y
72002476,UAFL,Y
71986981,LPUO,Y
72005905,NUXY,Y
72005931,UVJX,Y
71991705,SGZW,Y
72002352,GMDR,Y
71991016,YQCC,Y
71987471,TJIS,Y
71987366,BJTI,Y
71990068,FCFB,Y
71996056,LPUO,Y
71986945,LROI,Y
71987111,LROI,Y
72005840,LROI,Y
71987040,LROI,Y
72003346,QXWP,Y
71990081,FLSZ,Y
72005160,FLSZ,Y
71992934,QNRK,Y
71988842,VXJD,Y
71993340,GMDR,Y
71985372,BUXU,Y
71997466,LPUO,Y
71999510,GMDR,Y
71987316,NEPH,Y
72006599,URXX,Y
71991829,NEPH,Y
71989746,GMDR,Y
71993492,UAFL,Y
71993084,LROI,Y
71997632,UVJX,Y
71995146,RTQT,Y
71994586,LROI,Y
72006630,HJIK,Y
71993243,HJIK,Y
72005473,BHHL,Y
71980295,ZPEC,Y
72003243,TJIS,Y
71986445,LYQQ,Y
71992251,TJIS,Y
72002437,ZRUH,Y
71999205,ZJDO,Y
71987840,TJIS,Y
71996553,LYQQ,Y
71999822,LPUO,Y
71988628,TJIS,Y
72006078,VHJQ,Y
71989217,TJIS,Y
71988826,LROI,Y
71996846,LROI,Y
71986123,GXAJ,Y
71993937,LROI,Y
71996616,MSGB,Y
72004418,VXJD,Y
71991798,UAFL,Y
72006241,NEPH,Y
71986777,LROI,Y
71996274,UVJX,Y
71992929,UAFL,Y
71991779,LROI,Y
72003541,GXAJ,Y
71996269,UVJX,Y
72005655,UVJX,Y
71987793,QXWP,Y
71994235,TJIS,Y
71961113,LROI,Y
71986248,AENM,Y
72003488,FLSZ,Y
71990818,URXX,Y
71999685,NBNP,Y
72001046,OBEX,Y
71994565,YQCC,Y
71991819,TJIS,Y
71999546,LROI,Y
71991743,TJIS,Y
72003526,GXAJ,Y
71995714,AENM,Y
71995138,ZJDO,Y
71994036,AENM,Y
72001061,QHLK,Y
72001210,RLOS,Y
71993782,VXJD,Y
72000434,UAFL,Y
71986511,LROI,Y
71990346,ZRUH,Y
71986594,JMAI,Y
72007558,FLSZ,Y
71989920,ZRUH,Y
72006067,UAFL,Y
71998030,GSQV,Y
72002242,LROI,Y
71994076,VOMK,Y
71988092,TJIS,Y
71998520,LROI,Y
71995403,VOMK,Y
71987788,NBNP,Y
72002631,LROI,Y
71987455,EZXA,Y
71994375,WREC,Y
71996372,XKNP,Y
72004764,TJIS,Y
72001396,FLSZ,Y
71989339,TJIS,Y
72003174,TJIS,Y
71987251,HEPF,Y
72001802,QNRK,Y
71991856,HEPF,Y
71995279,NBNP,Y
72005844,OUHI,Y
72005365,LROI,Y
71999388,UAFL,Y
71988561,BPNK,Y
71994229,TJIS,Y
71998416,TJIS,Y
72001163,FLSZ,Y
72001919,RLOS,Y
72001741,RLOS,Y
72003844,URXX,Y
72003594,ZPEC,Y
71998175,TJIS,Y
71986549,UAFL,Y
71995411,VOMK,Y
71992618,QXWP,Y
72003453,URXX,Y
72005576,HJIK,Y
72007356,NBNP,Y
72002620,HJIK,Y
72001781,UAFL,Y
71991217,NBNP,Y
71996429,HZWD,Y
71999694,FLSZ,Y
71988922,CHRE,Y
71991320,GMDR,Y
72000215,UVJX,Y
71993989,UVJX,Y
71995074,NBNP,Y
71987425,LROI,Y
72005565,ZPEC,Y
72002623,ZRUH,Y
71997787,WREC,Y
71996248,LROI,Y
71998033,BJTI,Y
71992986,GXAJ,Y
71983746,STVJ,Y
72007920,TJIS,Y
71986618,NBNP,Y
72006110,NEPH,Y
72002351,BPNK,Y
72000679,LPUO,Y
72002325,BPNK,Y
71997881,BUXU,Y
71988632,RLOS,Y
71998581,LROI,Y
71986488,DNNR,Y
71987273,NZKX,Y
71998299,ZPEC,Y
71997750,VOMK,Y
71995157,TJIS,Y
71985382,URXX,Y
72002215,UVKI,Y
71987563,URXX,Y
71998310,GMDR,Y
72001486,NBNP,Y
72001988,LROI,Y
72001197,NEPH,Y
71986568,UAFL,Y
72002255,LROI,Y
71995864,QGHE,Y
71987283,BHHL,Y
72005608,ZPEC,Y
72001446,UVJX,Y
71997927,UAFL,Y
71986516,VXRJ,Y
71991256,WTJW,Y
71999614,VXRJ,Y
72004722,URXX,Y
72002519,FWUK,Y
71988132,SGZW,Y
72006032,LPUO,Y
72000107,FLSZ,Y
71982201,HJIK,Y
71990098,LROI,Y
72000041,ITLI,Y
71996179,LROI,Y
71987405,TJIS,Y
71986090,LLZY,Y
71989775,LPUO,Y
71997906,ODSX,Y
72004799,BHHL,Y
71992722,URXX,Y
71986927,OBEX,Y
71997298,OBEX,Y
72000760,QHLK,Y
71999334,GXAJ,Y
71988724,KIPZ,Y
71989409,HJIK,Y
71988260,FLSZ,Y
72003058,UAFL,Y
71989273,NEPH,Y
71990508,RTQT,Y
72002053,HJIK,Y
71987608,YQCC,Y
71987708,TJIS,Y
71999598,LLZY,Y
72004279,VOMK,Y
72005984,UVJX,Y
71998086,UVJX,Y
72007292,UVJX,Y
72007414,TJIS,Y
71995972,GXAJ,Y
71994613,FLSZ,Y
71994509,ITLI,Y
72005167,YQCC,Y
71961770,UVJX,Y
72003416,SSAL,Y
72001290,CHRE,Y
71995314,RLOS,Y
71997295,NEPH,Y
72000418,ODSX,Y
71994234,FLSZ,Y
72006285,LROI,Y
71986636,VQVH,Y
72001247,LROI,Y
72001295,LROI,Y
72005692,ODSX,Y
71998560,OPVP,Y
72007417,LPUO,Y
71998110,DNNR,Y
71995287,OPVP,Y
72003611,LLZY,Y
71990858,GMDR,Y
72002713,TJIS,Y
71994006,TJIS,Y
71999019,EPUG,Y
71996827,EZXA,Y
72005088,EZXA,Y
71996191,NZKX,Y
71997964,BUXU,Y
71988214,NBNP,Y
71997743,DNNR,Y
71989793,SGZW,Y
71991576,VOMK,Y
71985865,GMDR,Y
72001577,LLZY,Y
71998598,BHHL,Y
71994072,BUXU,Y
71988344,LROI,Y
71994988,UVJX,Y
71989053,OBEX,Y
71992914,SSAL,Y
71987072,ODSX,Y
71988806,VXJD,Y
72001260,LROI,Y
71994593,BPNK,Y
72006192,LROI,Y
72004773,ODSX,Y
71987002,YQCC,Y
72003602,HJIK,Y
71986908,BHHL,Y
71987281,BHHL,Y
71989151,NBNP,Y
71987195,OBEX,Y
71988623,NBNP,Y
72006685,ODSX,Y
72004673,SGZW,Y
72006055,UAFL,Y
72005967,UVJX,Y
71989754,ODSX,Y
71997042,HJIK,Y
72006540,UVJX,Y
71989827,VOMK,Y
72004486,LLZY,Y
71998165,LROI,Y
72006796,HJIK,Y
71988128,EZXA,Y
72002827,URXX,Y
71999013,TJIS,Y
71991139,NEPH,Y
71987891,RTQT,Y
71988904,XKNP,Y
71997969,BUXU,Y
71995296,HJIK,Y
72001732,WREC,Y
71997946,LROI,Y
71995243,UAFL,Y
72005591,WREC,Y
72002734,YFVO,Y
71989981,LRQU,Y
71988573,LROI,Y
72004852,ODSX,Y
72005924,FLSZ,Y
71994479,ITLI,Y
71993272,LPUO,Y
71990525,UVJX,Y
71988921,GMDR,Y
71988305,DNNR,Y
71997031,HJIK,Y
71996276,UVJX,Y
72005446,OBEX,Y
71988648,VXJD,Y
72003743,GMDR,Y
71993893,BHHL,Y
71996028,UVJX,Y
71991185,NEPH,Y
72005469,UAFL,Y
72004747,LROI,Y
71987766,TGIT,Y
71996059,SSAL,Y
72007922,TJIS,Y
71990879,LROI,Y
72005706,VHJQ,Y
72005635,LROI,Y
72005741,NEPH,Y
71990398,RTQT,Y
72007756,RTQT,Y
72005680,LROI,Y
71986430,JMAI,Y
71992669,EZXA,Y
71996837,LROI,Y
72006216,BHHL,Y
72005561,VOMK,Y
71992573,LPUO,Y
71991383,LROI,Y
72006233,NEPH,Y
71993942,LROI,Y
71992853,LPUO,Y
71998519,BPNK,Y
72002962,TGIT,Y
72000571,LLZY,Y
72005658,GMDR,Y
71987228,LROI,Y
72002960,TGIT,Y
71987926,UVJX,Y
72003470,RTQT,Y
71988051,RTQT,Y
71988259,ZPEC,Y
71993534,NUXY,Y
71991257,LROI,Y
72004765,QXWP,Y
71999021,EPUG,Y
71987638,UVJX,Y
71997143,GMDR,Y
71994102,AENM,Y
71996402,LROI,Y
72001154,FCFB,Y
71991055,TJIS,Y
72000091,FCFB,Y
72005232,LPUO,Y
71986938,FCFB,Y
72006306,HJIK,Y
71993051,VOMK,Y
72002385,WTJW,Y
71989002,GXAJ,Y
71990181,UVJX,Y
71998682,WTJW,Y
71995141,RTQT,Y
71992485,LROI,Y
72003492,BJTI,Y
71990906,UAFL,Y
71999540,LROI,Y
72000419,BPNK,Y
71993736,LROI,Y
71987032,LROI,Y
72001123,JMAI,Y
71989412,ZPEC,Y
71986351,UAFL,Y
72000842,NBNP,Y
72006053,UAFL,Y
71993098,GMDR,Y
71999910,OFCN,Y
71986509,LROI,Y
72003302,ZRUH,Y
71991367,EZXA,Y
71997057,SGZW,Y
71997059,SGZW,Y
71986148,UAFL,Y
71994052,HJIK,Y
71992378,ODSX,Y
71987528,UAFL,Y
71988872,GSQV,Y
71988193,XKNP,Y
71997315,LROI,Y
72006189,DNNR,Y
72000787,LPUO,Y
71998818,LROI,Y
71995004,YFVO,Y
71990083,LROI,Y
71994038,BHHL,Y
71991365,RLOS,Y
71992964,GXAJ,Y
71994817,TJIS,Y
72001814,UAFL,Y
71990824,FLSZ,Y
71995289,HJIK,Y
72007586,TJIS,Y
72002172,DNNR,Y
71990534,BHHL,Y
71996986,NBNP,Y
71992857,LROI,Y
71997113,LROI,Y
71992589,LROI,Y
72002605,TGIT,Y
71991244,RNZD,Y
71993533,NUXY,Y
71991407,KTSU,Y
71997284,AENM,Y
72002767,FLSZ,Y
71991690,TCKD,Y
71997892,HJIK,Y
72003434,UVJX,Y
71997085,VXJD,Y
71996807,NUXY,Y
71986973,LROI,Y
72001917,OPVP,Y
71986432,YFVO,Y
72000071,AENM,Y
71988153,AENM,Y
71999713,HJIK,Y
72005923,UVJX,Y
71989077,RLOS,Y
71992870,GSQV,Y
71988412,XKNP,Y
72006065,UAFL,Y
71994003,TJIS,Y
71997684,WREC,Y
71961784,UVJX,Y
72004785,ZRUH,Y
71985387,OPVP,Y
71987178,LPUO,Y
71998285,YQCC,Y
71988080,GSQV,Y
71997313,FWUK,Y
71991921,BHHL,Y
71994182,FLSZ,Y
71985395,YFVO,Y
72001540,UVJX,Y
71997093,JMAI,Y
71990942,EPUG,Y
72003395,GMDR,Y
71988121,LROI,Y
71999580,BUXU,Y
72003621,HJIK,Y
71994743,TJIS,Y
71990836,URXX,Y
71987769,GMDR,Y
71996658,FLSZ,Y
71994071,BUXU,Y
71998118,UAFL,Y
72007413,OBEX,Y
71989342,TJIS,Y
71993770,FUYI,Y
71993228,NZKX,Y
72005786,TJIS,Y
72005772,OBEX,Y
71996189,GMDR,Y
72005221,BHHL,Y
72005438,NBNP,Y
71995971,GXAJ,Y
72001441,FLSZ,Y
71994689,ITLI,Y
72002695,LROI,Y
71997589,ZKPQ,Y
71991606,UAFL,Y
71996244,GMDR,Y
71989822,OBEX,Y
72005212,EPUG,Y
71990658,UVJX,Y
72004512,CJPF,Y
72003066,TGIT,Y
72002043,CHRE,Y
71976911,NBNP,Y
72004595,TJIS,Y
71990801,LLZY,Y
71996447,LROI,Y
71994899,GMDR,Y
72004524,GMDR,Y
72006057,UAFL,Y
71988271,TGIT,Y
71996166,UQIN,Y
71996737,TJIS,Y
72000605,CHRE,Y
72003182,OJKD,Y
71994662,BHHL,Y
71997894,WREC,Y
71990959,FLSZ,Y
71992079,SGZW,Y
71994874,OBEX,Y
71994424,URXX,Y
71987893,RTQT,Y
71992546,EZXA,Y
71998108,FLSZ,Y
71993343,LROI,Y
71988680,HJIK,Y
72002094,BPNK,Y
72004605,OBEX,Y
71990870,EZXA,Y
71998138,HJIK,Y
72000928,URXX,Y
71988743,VXJD,Y
72002757,EPUG,Y
71994856,TJIS,Y
71987885,ZRUH,Y
71994805,QXWP,Y
71986502,HJIK,Y
72002266,HJIK,Y
71994742,TJIS,Y
71996190,HJIK,Y
71990340,TJIS,Y
71986587,HJIK,Y
72005508,ZPEC,Y
71994016,ITLI,Y
72006301,FWUK,Y
71987988,FLSZ,Y
71986610,GSQV,Y
71994287,TFTZ,Y
71990059,ODSX,Y
71989214,TJIS,Y
71999570,RTQT,Y
71988355,TJIS,Y
71993242,HJIK,Y
72002010,VOMK,Y
72003705,UAFL,Y
71992759,LROI,Y
71990563,GXAJ,Y
72001515,HJIK,Y
71998459,FLSZ,Y
71992856,GSQV,Y
72003057,UAFL,Y
72004139,KIPZ,Y
71991327,CHRE,Y
71990749,UAFL,Y
71993055,VOMK,Y
71996156,JMAI,Y
72002313,QHLK,Y
72000893,QHLK,Y
71989821,TJIS,Y
71992531,WCLE,Y
71987972,EZXA,Y
72003710,UAFL,Y
72004466,XKNP,Y
72006010,ZRUH,Y
71993176,LROI,Y
72005973,BPNK,Y
71989004,GXAJ,Y
72006394,LPUO,Y
72001997,BPNK,Y
71994785,TJIS,Y
71987683,UAFL,Y
71993466,FLSZ,Y
71998113,FLSZ,Y
71993097,HJIK,Y
71987763,UAFL,Y
71993710,FCFB,Y
71997966,BUXU,Y
71998576,BHHL,Y
71987917,FLSZ,Y
71990875,EZXA,Y
71994194,LPUO,Y
71988895,GMDR,Y
71998730,LROI,Y
72000275,LPUO,Y
71997878,BUXU,Y
71992951,OBEX,Y
71997852,BUXU,Y
72003639,FLSZ,Y
72003455,NEPH,Y
71982906,URXX,Y
71986515,VXRJ,Y
71990797,VXRJ,Y
71997584,WREC,Y
71986277,GMDR,Y
72004976,UAFL,Y
71994197,TJIS,Y
71990329,TJIS,Y
71986585,BHHL,Y
71988250,FLSZ,Y
71988283,BPNK,Y
72001054,DNNR,Y
71997550,WREC,Y
71997871,WREC,Y
71995562,GMDR,Y
71997637,LLZY,Y
71990905,UAFL,Y
72005064,NBNP,Y
71983739,QSJV,Y
71997940,BUXU,Y
71986345,GMDR,Y
72000092,FCFB,Y
72004916,FCFB,Y
71996678,BHHL,Y
72002426,NBNP,Y
71999997,TJIS,Y
72004626,RLOS,Y
71997251,URXX,Y
71994525,LROI,Y
71999579,ZPEC,Y
71996325,HJIK,Y
71988695,UQIN,Y
71995323,TJIS,Y
71998037,ZPEC,Y
71989691,URXX,Y
71999503,UVJX,Y
72001011,RLOS,Y
72000697,LROI,Y
71988631,RLOS,Y
71997080,OPVP,Y
71986850,LROI,Y
71995235,UAFL,Y
71986291,UVJX,Y
71999509,UVJX,Y
71997623,FLSZ,Y
71994558,BPNK,Y
71997900,EZXA,Y
71991214,HJIK,Y
72001812,NEPH,Y
71999265,URXX,Y
71986463,GMDR,Y
71998592,WTJW,Y
72001305,WREC,Y
72001803,QNRK,Y
71995107,BPNK,Y
71999631,QNRK,Y
72003517,TJIS,Y
71992727,URXX,Y
71996237,LROI,Y
71996784,CHRE,Y
72006338,TCKD,Y
72001021,ZPEC,Y
71997760,VOMK,Y
72001452,AENM,Y
71997023,WREC,Y
71986499,SGZW,Y
71996987,SGZW,Y
71987377,NZKX,Y
71997830,NZKX,Y
71999547,LROI,Y
71987215,HJIK,Y
72000666,RLOS,Y
71993763,RLOS,Y
71997663,TJIS,Y
71997714,CHRE,Y
71989704,UAFL,Y
71995227,UAFL,Y
72005985,UVJX,Y
71996890,SGZW,Y
71986644,LROI,Y
71997408,HJIK,Y
71986375,UAFL,Y
71986632,EZXA,Y
72000830,FLSZ,Y
71986838,EZXA,Y
71994362,JIPH,Y
72002146,UVJX,Y
71996303,TJIS,Y
72005062,LROI,Y
72005922,UVJX,Y
71986983,LROI,Y
71992518,WREC,Y
71996747,LROI,Y
71988398,UVJX,Y
71991978,LYQQ,Y
71988501,EZXA,Y
71997499,YFVO,Y
72005736,XKNP,Y
72000270,TJIS,Y
72005176,TJIS,Y
71994256,LPUO,Y
71993715,BUXU,Y
71998969,TJIS,Y
71996007,VXRJ,Y
72002148,TJIS,Y
72005372,EZXA,Y
71997061,SGZW,Y
71992594,WTJW,Y
71994085,WTJW,Y
72001250,VQVH,Y
72000118,WREC,Y
71996331,VOMK,Y
72003930,GMDR,Y
71996930,WREC,Y
71996501,ODSX,Y
72000762,ZRUH,Y
71991623,TFTZ,Y
72006434,UVJX,Y
72003550,VOMK,Y
71987233,TJIS,Y
71996826,EZXA,Y
72005691,MSGB,Y
71964962,ZPEC,Y
71990620,UVJX,Y
72002467,ZRUH,Y
71989169,VXJD,Y
71996488,LROI,Y
71994952,NBNP,Y
71994356,TJIS,Y
71990669,UVJX,Y
71988567,NBNP,Y
71986310,TGIT,Y
72002318,GMDR,Y
72005588,ODSX,Y
72002244,GMDR,Y
71996390,LROI,Y
71988788,TJIS,Y
71988959,EZXA,Y
72004288,HJIK,Y
71996127,TJIS,Y
71991455,GMDR,Y
71990225,UQIN,Y
72004597,DNNR,Y
71993173,WTJW,Y
71996005,BHHL,Y
71998811,DNNR,Y
71988321,RTQT,Y
71990180,UVJX,Y
72001531,YFVO,Y
72005681,WREC,Y
71996463,WREC,Y
71991859,NBNP,Y
72005545,FLSZ,Y
71991377,HJIK,Y
72001117,HJIK,Y
71987664,XIVB,Y
71987994,GMDR,Y
71990327,LROI,Y
71995414,CHRE,Y
71988947,GXAJ,Y
71991540,LPUO,Y
71995031,ZRUH,Y
71999554,HJIK,Y
71987915,BJTI,Y
71986926,YFVO,Y
72007475,EZXA,Y
71996528,KTSU,Y
71990850,HJIK,Y
71996836,VOMK,Y
72003642,DNNR,Y
72001474,LROI,Y
71991004,AENM,Y
71987123,TJIS,Y
71995753,TJIS,Y
72000232,TFTZ,Y
71999905,OBEX,Y
71986481,NBNP,Y
71994974,FLSZ,Y
72005155,FLSZ,Y
72003637,SSAL,Y
71986483,RBTU,Y
72005342,UAFL,Y
71994053,NEPH,Y
72001892,LROI,Y
71997890,HJIK,Y
71990588,UAFL,Y
71986092,GMDR,Y
71998062,XKNP,Y
72003696,XKNP,Y
72002406,QNRK,Y
71993601,OBEX,Y
72007935,TJIS,Y
71996663,LPUO,Y
71988500,EZXA,Y
71997394,WREC,Y
71989678,UVJX,Y
71998976,EPUG,Y
71997806,BHHL,Y
72005791,TJIS,Y
72000811,TGIT,Y
72003498,GMDR,Y
72001602,FLSZ,Y
72005443,QXWP,Y
71987809,AENM,Y
72007549,HJIK,Y
71986655,OBEX,Y
71999534,SSAL,Y
71990630,NBNP,Y
71990142,LROI,Y
71977959,ZPEC,Y
72001261,JMAI,Y
71994145,ODSX,Y
72001161,JMAI,Y
71991197,NEPH,Y
72003467,RTQT,Y
72007795,OPVP,Y
71998038,EOLP,Y
71999221,URXX,Y
72006468,PVKT,Y
72001524,QHLK,Y
71995098,FLSZ,Y
71993110,URXX,Y
72004600,TJIS,Y
72003350,URXX,Y
72001903,TJIS,Y
71988954,TJIS,Y
72007706,NBNP,Y
72003242,LLZY,Y
71995893,ZPEC,Y
71995103,LROI,Y
72002030,HEPF,Y
72006000,FLSZ,Y
71995859,MMQA,Y
72003635,GMDR,Y
71987357,GXAJ,Y
71998297,FGKF,Y
71987682,QXWP,Y
71997524,LROI,Y
72001700,EZXA,Y
72003408,FLSZ,Y
72004328,VXJD,Y
71991593,GXAJ,Y
71986472,HJIK,Y
71989006,GXAJ,Y
71993050,VOMK,Y
71986365,UAFL,Y
71986748,BPNK,Y
71988264,GMDR,Y
72005294,TJIS,Y
71997954,DNNR,Y
72001071,FCFB,Y
72000484,NEPH,Y
71995041,ZPEC,Y
71997402,DQIC,Y
71993628,ODSX,Y
71990676,HJIK,Y
72007277,TJIS,Y
71997656,FUYI,Y
71991734,TCKD,Y
71991666,NZKX,Y
71996443,LROI,Y
71993486,ZPEC,Y
71989820,KTSU,Y
72005093,URXX,Y
72002857,TFTZ,Y
72007317,GXAJ,Y
71994990,ZPEC,Y
71987921,MMQA,Y
71990009,URXX,Y
72001740,HJIK,Y
72007450,HJIK,Y
71990756,UAFL,Y
72002781,ZRUH,Y
72007418,DNNR,Y
71993887,NBNP,Y
72003127,FUYI,Y
71993935,NEPH,Y
71999022,EPUG,Y
71994969,VXJD,Y
71990683,UVJX,Y
71989016,NUXY,Y
71998881,BPNK,Y
71993754,UVJX,Y
72001443,UVJX,Y
71994225,TJIS,Y
71999669,LLZY,Y
71988451,VOMK,Y
71997459,QXWP,Y
72003552,VOMK,Y
71993001,LROI,Y
72000140,FCFB,Y
72001983,LROI,Y
72001324,LROI,Y
71990475,CHRE,Y
72004388,BHHL,Y
72004378,GMDR,Y
71993615,CHRE,Y
72006497,VOMK,Y
71991720,CHRE,Y
71993061,KIPZ,Y
71999603,UAFL,Y
72000745,HJIK,Y
72001047,HJIK,Y
71994450,YQCC,Y
71994357,YQCC,Y
71989692,HJIK,Y
71992852,GMDR,Y
72001643,LROI,Y
72003557,CHRE,Y
72006147,VXJD,Y
71987191,BHHL,Y
71990598,UAFL,Y
71986565,UAFL,Y
71992695,GSQV,Y
71990116,NBNP,Y
72000614,HJIK,Y
72004346,TGIT,Y
71995627,AENM,Y
71985353,FUYI,Y
72001308,AENM,Y
72003406,BHHL,Y
71992024,FLSZ,Y
72001494,AENM,Y
72005755,ODSX,Y
71985151,UVJX,Y
71987136,OBEX,Y
71994022,SGZW,Y
71990206,WTJW,Y
72001805,VXRJ,Y
72002951,TGIT,Y
72002183,FCFB,Y
71997012,WREC,Y
71988129,EZXA,Y
71996374,VOMK,Y
71988635,LROI,Y
71993974,TJIS,Y
71988190,XKNP,Y
71993914,FIKA,Y
72001191,LROI,Y
71988751,NBNP,Y
71986449,LLZY,Y
71986520,VXRJ,Y
71998109,ODSX,Y
72004045,UAFL,Y
72002829,SGZW,Y
71991953,BHHL,Y
71994503,YQCC,Y
71998233,HJIK,Y
72007782,OPVP,Y
72001175,VOMK,Y
72006319,EZXA,Y
72000278,TJIS,Y
71996887,LROI,Y
71996282,UAFL,Y
72002344,OBEX,Y
71997161,FWUK,Y
72002225,ODSX,Y
71991324,ITLI,Y
71994251,UAFL,Y
71999823,LPUO,Y
71987130,LPUO,Y
72003227,URXX,Y
71993278,RNZD,Y
72001192,FUYI,Y
72001838,KTSU,Y
71989768,NBNP,Y
72002721,QXWP,Y
71995037,LLZY,Y
71987786,TJIS,Y
72006316,GMDR,Y
72005597,ODSX,Y
71996288,LROI,Y
71989010,GXAJ,Y
72002303,UVJX,Y
71996171,EZXA,Y
71987351,GXAJ,Y
71986791,EZXA,Y
72001573,NBNP,Y
72003373,YQCC,Y
71992965,GXAJ,Y
72000705,OBEX,Y
72003701,UAFL,Y
71995046,BHHL,Y
71999393,UAFL,Y
71998709,LROI,Y
72003392,UVJX,Y
71991478,CHRE,Y
71996089,EZXA,Y
71997146,URXX,Y
71994322,TFTZ,Y
71996373,VOMK,Y
72004470,TJIS,Y
71987595,UVJX,Y
72006353,NUXY,Y
71991904,LROI,Y
71993281,LROI,Y
72000021,YFVO,Y
72000715,GMDR,Y
71988800,RLOS,Y
72000079,UQIN,Y
71988059,LLZY,Y
71994122,UVJX,Y
71997898,WREC,Y
72005940,GMDR,Y
71997951,WREC,Y
72007566,NBNP,Y
71991823,PVKT,Y
71994113,UVJX,Y
71986492,DNNR,Y
72000886,DNNR,Y
71998658,VOMK,Y
71990542,URXX,Y
72002665,DQIC,Y
71995008,NBNP,Y
71988433,HJIK,Y
72006788,LROI,Y
71991247,LROI,Y
72003369,FLSZ,Y
71998962,TJIS,Y
72001852,LROI,Y
71994374,WREC,Y
72005121,NBNP,Y
72000130,NBNP,Y
71987514,RTQT,Y
72004996,UVJX,Y
71988604,LROI,Y
71997184,TJIS,Y
71990583,UAFL,Y
71988196,XKNP,Y
72006066,UAFL,Y
71983125,URXX,Y
72005521,VTOK,Y
71986786,PVKT,Y
71989005,GXAJ,Y
71987110,LPUO,Y
71994807,OBEX,Y
72002347,FWUK,Y
71993808,BUXU,Y
71987394,HJIK,Y
71995216,UAFL,Y
71998182,VHJQ,Y
71995061,VXJD,Y
71999585,OPVP,Y
72003261,TJIS,Y
71991102,ODSX,Y
72000635,ODSX,Y
72000931,VXJD,Y
71999714,LLZY,Y
71992225,EZXA,Y
71994589,LROI,Y
72000269,NUXY,Y
71999126,TJIS,Y
72004770,TJIS,Y
72003398,SSAL,Y
71996187,LPUO,Y
72001257,QNRK,Y
71986635,FLSZ,Y
72005775,TJIS,Y
71986828,BPNK,Y
71994802,OBEX,Y
71986512,LROI,Y
71988586,LROI,Y
71994026,VOMK,Y
71997262,ULQZ,Y
72004390,TJIS,Y
71995319,VOMK,Y
72001850,URXX,Y
72001307,AENM,Y
71996281,UAFL,Y
71995765,AENM,Y
72001450,BHHL,Y
71991283,LROI,Y
71990495,LROI,Y
72004863,FUYI,Y
71987925,HJIK,Y
71992826,GXAJ,Y
72001533,ODSX,Y
71995261,BJTI,Y
72002416,LROI,Y
71995963,UAFL,Y
71987007,YQCC,Y
71992901,ODSX,Y
71998321,GMDR,Y
71997187,FUYI,Y
72000276,ODSX,Y
71994233,FLSZ,Y
71988241,ZPEC,Y
71986790,TCKD,Y
72007307,GXAJ,Y
71996514,KMYV,Y
71998922,BPNK,Y
71989660,ODSX,Y
72002355,EZXA,Y
71993631,YXXG,Y
71990805,RLOS,Y
72003484,RLOS,Y
71998521,TJIS,Y
71991590,SFTR,Y
71993175,FIKA,Y
72006041,RLOS,Y
71986269,HJIK,Y
